Date,Open,High,Low,Price
"Jul 18, 2014","1,322.70","1,322.70","1,306.20","1,309.20"
"Jul 17, 2014","1,303.10","1,323.80","1,303.10","1,316.70"
"Jul 16, 2014","1,298.40","1,303.10","1,296.90","1,299.60"
"Jul 15, 2014","1,307.40","1,311.90","1,294.10","1,296.90"
"Jul 14, 2014","1,332.80","1,332.80","1,304.70","1,306.30"
"Jul 11, 2014","1,337.90","1,339.00","1,336.20","1,337.00"
"Jul 10, 2014","1,330.50","1,343.70","1,328.00","1,338.70"
"Jul 09, 2014","1,324.00","1,330.40","1,323.80","1,323.80"
"Jul 08, 2014","1,318.40","1,323.50","1,316.00","1,316.00"
"Jul 07, 2014","1,318.70","1,320.30","1,313.20","1,316.50"
"Jul 03, 2014","1,327.30","1,327.70","1,313.00","1,320.40"
"Jul 02, 2014","1,326.80","1,330.70","1,326.80","1,330.70"
"Jul 01, 2014","1,326.70","1,331.40","1,326.20","1,326.40"
"Jun 30, 2014","1,315.30","1,328.70","1,311.80","1,321.80"
"Jun 27, 2014","1,317.40","1,320.90","1,313.30","1,319.00"
"Jun 26, 2014","1,319.60","1,319.60","1,312.40","1,316.10"
"Jun 25, 2014","1,315.30","1,323.40","1,312.00","1,322.20"
"Jun 24, 2014","1,315.60","1,325.60","1,315.60","1,320.90"
"Jun 23, 2014","1,312.30","1,318.00","1,312.30","1,318.00"
"Jun 20, 2014","1,321.40","1,321.40","1,306.80","1,316.20"
"Jun 19, 2014","1,277.20","1,321.00","1,277.20","1,313.70"
"Jun 18, 2014","1,269.90","1,272.70","1,267.40","1,272.40"
"Jun 17, 2014","1,272.80","1,272.80","1,260.90","1,271.70"
"Jun 16, 2014","1,279.80","1,282.10","1,270.80","1,274.90"
"Jun 13, 2014","1,272.50","1,274.70","1,271.30","1,273.70"
"Jun 12, 2014","1,260.00","1,274.50","1,260.00","1,273.60"
"Jun 11, 2014","1,259.90","1,264.40","1,259.10","1,260.80"
"Jun 10, 2014","1,252.40","1,262.30","1,251.00","1,259.80"
"Jun 09, 2014","1,252.70","1,256.10","1,252.60","1,253.50"
"Jun 06, 2014","1,253.40","1,256.60","1,246.30","1,252.10"
"Jun 05, 2014","1,244.00","1,256.60","1,241.20","1,253.00"
"Jun 04, 2014","1,245.10","1,248.80","1,242.70","1,244.00"
"Jun 03, 2014","1,244.10","1,247.50","1,240.50","1,244.30"
"Jun 02, 2014","1,250.00","1,250.70","1,240.90","1,243.70"
"May 30, 2014","1,255.10","1,259.60","1,241.80","1,245.60"
"May 29, 2014","1,258.30","1,260.60","1,250.90","1,256.30"
"May 28, 2014","1,259.30","1,259.30","1,259.30","1,259.30"
"May 27, 2014","1,291.90","1,291.90","1,265.40","1,265.40"
"May 23, 2014","1,293.20","1,293.40","1,291.60","1,291.60"
"May 22, 2014","1,294.20","1,295.00","1,294.20","1,294.90"
"May 21, 2014","1,287.40","1,288.00","1,287.40","1,288.00"
"May 20, 2014","1,290.70","1,294.50","1,290.10","1,294.50"
"May 19, 2014","1,293.70","1,293.70","1,293.70","1,293.70"
"May 16, 2014","1,293.30","1,293.30","1,293.30","1,293.30"
"May 15, 2014","1,302.50","1,302.50","1,292.80","1,293.50"
"May 14, 2014","1,292.80","1,306.90","1,292.80","1,305.70"
"May 13, 2014","1,295.50","1,295.50","1,292.00","1,294.60"
"May 12, 2014","1,282.10","1,295.90","1,281.20","1,295.60"
"May 09, 2014","1,287.30","1,287.30","1,287.30","1,287.30"
"May 08, 2014","1,291.50","1,291.50","1,285.50","1,287.40"
"May 07, 2014","1,310.30","1,312.00","1,288.00","1,288.60"
"May 06, 2014","1,309.40","1,309.40","1,306.90","1,308.30"
"May 05, 2014","1,305.60","1,314.20","1,305.50","1,309.00"
"May 02, 2014","1,276.70","1,302.70","1,276.70","1,302.60"
"May 01, 2014","1,288.70","1,288.70","1,278.00","1,283.10"
"Apr 30, 2014","1,296.00","1,296.50","1,286.60","1,295.60"
"Apr 29, 2014","1,295.50","1,300.50","1,289.10","1,296.00"
"Apr 28, 2014","1,305.40","1,305.40","1,293.00","1,298.90"
"Apr 25, 2014","1,293.80","1,304.60","1,293.80","1,300.70"
"Apr 24, 2014","1,284.60","1,297.90","1,272.40","1,290.50"
"Apr 23, 2014","1,284.30","1,287.70","1,282.40","1,284.20"
"Apr 22, 2014","1,289.20","1,291.60","1,276.00","1,280.60"
"Apr 21, 2014","1,290.00","1,299.20","1,283.80","1,288.00"
"Apr 17, 2014","1,300.10","1,303.00","1,292.50","1,293.40"
"Apr 16, 2014","1,302.70","1,303.50","1,295.00","1,303.10"
"Apr 15, 2014","1,322.70","1,322.70","1,291.50","1,300.00"
"Apr 14, 2014","1,320.10","1,330.00","1,320.10","1,327.20"
